time,wealth,reward,drawdown,action,daily_return,shares
2026-05-22,1.0397723964271337,0.15650939455882037,0.019074063624379294,"[0.16969418914021456, 0.21933238639064012, 0.18759106567852404, 0.19127079935926003, 0.23211155943136114]",-0.0032682722769079575,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-26,1.0344355755436758,0.10041853771369078,0.024108844351741827,"[0.1684530072093869, 0.2199827528535858, 0.19095207040739054, 0.19304598199760908, 0.22756618753202773]",-0.005132681827096253,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-27,1.0447660269051484,0.1563398837784132,0.014363050262808782,"[0.16978793434717068, 0.21551659926009004, 0.19932398774365884, 0.1898846809514417, 0.2254867976976387]",0.00998655847276253,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-28,1.0469394248908463,0.25797697006052217,0.012312656867520144,"[0.17542413253665398, 0.2167383522851128, 0.19945405202838495, 0.1852681487062499, 0.22311531444359828]",0.002080272453092835,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-29,1.055185623591401,0.29585535643118005,0.004533156075158167,"[0.19617380328237558, 0.21192303477291546, 0.19529112477702032, 0.18388879724015228, 0.21272323992753636]",0.007876481202734764,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-01,1.0762803986120035,0.40276869419985384,0.0,"[0.20693759870606387, 0.22077835987447164, 0.19017540948863842, 0.17578130207093143, 0.20632732985989474]",0.019991529972522626,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-02,1.0800086210770445,0.4433991700759749,0.0,"[0.21189338366121732, 0.21850604106378324, 0.18734134906308816, 0.17487075020143697, 0.20738847601047444]",0.0034639880739713025,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-03,1.0515511340350687,0.23927823206236148,0.02634931470602191,"[0.20202764164474452, 0.2162914102121094, 0.19234060262326166, 0.1746519881308378, 0.2146883573890465]",-0.026349314706021865,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-04,1.065384804962061,0.2433247831525976,0.01354046239038348,"[0.1968859613556545, 0.2176232162574347, 0.1933750969840135, 0.17789737437463451, 0.21421835102826287]",0.013155490474256792,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-05,1.032861653344117,0.03260737945807355,0.04365425128357763,"[0.19169201366899347, 0.2105551610930232, 0.19723028356393574, 0.17966787362774794, 0.22085466804629963]",-0.03052714049089711,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-08,1.0384606106453425,0.031265369147892845,0.0384700729428142,"[0.187967696831483, 0.21303448782913095, 0.2001327520608719, 0.17855020959192022, 0.22031485368659395]",0.005420820187386655,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-09,1.0374022291983598,0.06881564888926195,0.03945004794146485,"[0.1859282350148933, 0.21279188668490023, 0.20031303008463613, 0.1818209336046587, 0.21914591461091162]",-0.0010191830447232597,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-10,1.0180110912465667,-0.0494868832696816,0.057404661981911236,"[0.18596704676590556, 0.20875213021492295, 0.19350299828560755, 0.18504990367582444, 0.2267279210577394]",-0.018692014925374978,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-11,1.027354870028913,-0.020935625257754553,0.04875308402225742,"[0.18596039878354353, 0.21144637539767477, 0.1952446892391221, 0.18443731407603178, 0.22291122250362785]",0.009178464618597282,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-12,1.0319299575810916,-0.07701346360458644,0.04451692565935835,"[0.18337786069553316, 0.21083773788703372, 0.19594179662784714, 0.18640483858312956, 0.22343776620645633]",0.004453268958612089,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-15,1.044895763834898,0.0544978135376776,0.032511645330321665,"[0.17875411511004488, 0.21558876888143075, 0.19961251887001477, 0.18603082342217755, 0.22001377371633205]",0.012564618517519222,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-16,1.040582719644706,0.026830115951407517,0.036505172887435745,"[0.1808978001671529, 0.2113466952947361, 0.19672053028047354, 0.18847847823687414, 0.22255649602076333]",-0.004127726745070337,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-17,1.0205162615016752,-0.03531429207363519,0.05508507840987443,"[0.17869251078944046, 0.21263471940236472, 0.19346558147373677, 0.19312516539696234, 0.2220820229374957]",-0.0192838663992827,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-06-18,1.0123134942484262,-0.11431129090314218,0.06268017264631555,"[0.17104245207055907, 0.22068421684076986, 0.19432250235551127, 0.19334777870625244, 0.2206030500269073]",-0.008037860407220432,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
